Unnamed: 0,debate_unit_id,label,span,source_annotators
547,106908,answer,Bestemt.,"PCIEWQQM,EN4AMWYO"
548,106908,answer,"Vi kigger gerne på det, for vi ved jo, at fremtidens arbejdsmarked fordrer, at vi skal have flere folk, der bliver faglærte, flere folk, der vælger velfærdsuddannelserne.","PCIEWQQM,EN4AMWYO"
549,106908,attack,"Jeg synes, det er lidt interessant. Nu hørte jeg Taleren tidligere brokke sig lidt over spørgsmålene, og nu brokker Taleren sig over min tale.","X8ONC7FW,PCIEWQQM"
550,106908,attack,"Jeg synes, det er lidt interessant. Nu hørte jeg Taleren tidligere brokke sig lidt over spørgsmålene, og nu brokker Taleren sig over min tale.","X8ONC7FW,EN4AMWYO"
551,106908,attack,Nu kom vi da allerede nogle skridt videre i forhold til noget mere konkret. Jeg brokkede mig da bestemt ikke over talen,"X8ONC7FW,PCIEWQQM"
552,106908,attack,"jeg undrede mig bare over, at man disponerer sin taletid, så det mere handler om nogle andre end den politik, man selv står for","X8ONC7FW,PCIEWQQM"
553,106908,attack,"jeg undrede mig bare over, at man disponerer sin taletid, så det mere handler om nogle andre end den politik, man selv står for.","X8ONC7FW,EN4AMWYO"
554,106908,attack,"Jeg synes, det er lidt interessant. Nu hørte jeg Taleren tidligere brokke sig lidt over spørgsmålene, og nu brokker Taleren sig over min tale. Men fred være med det.","PCIEWQQM,EN4AMWYO"
555,106908,attack,"jeg undrede mig bare over, at man disponerer sin taletid, så det mere handler om nogle andre end den politik, man selv står for","PCIEWQQM,EN4AMWYO"
556,106910,answer,"Se, det her er jo rigtig vigtigt, for mange af de udfordringer og problemer, vi har haft med parlamentarismen, ville måske være mindre, hvis vi kunne se magthaverne efter i sømmene. Så jo, jeg mener, at offentlighedsloven skal ændres.","X8ONC7FW,EN4AMWYO"
557,106910,answer,"Jamen vi vil være med til at ændre offentlighedsloven. Jeg mener også, det er vigtigt, at man f.eks. omkring Økonomiudvalget og Koordinationsudvalget og andre steder har mulighed for netop at have et lukket rum og diskutere forskellige løsninger. Det er en forudsætning for, at en regering faktisk kan mødes og i virkeligheden også komme med nye initiativer","X8ONC7FW,EN4AMWYO"
558,106910,attack,"Men så smuttede Parti_D desværre fra det og valgte at gå tilbage ind i folden med Parti_B og Parti_A og derved ikke være med til at ændre på offentlighedsloven. Det var ærgerligt, for det havde vi gerne set","X8ONC7FW,EN4AMWYO"
559,106911,answer,"men jeg tror ikke, jeg afslører nogen hemmeligheder ved at sige, at generationsforureningerne er vigtige for Parti_E.","5F0GOPY8,V8LMMQZN"
560,106911,answer,"Men derudover holder vi jo også fast i, at børn og unges trivsel er et væsentligt punkt","5F0GOPY8,I65KPX5S"
561,106911,self_promotion,"Det var Parti_E, der sørgede for, at de kom på finansloven tilbage i 2021, og det kommer vi selvfølgelig til at følge op på.","5F0GOPY8,V8LMMQZN"
562,106914,evasion,"Jeg har masser af forslag, som jeg faktisk mener at regeringen burde indføre. Har jeg ambitionen om, at de kan blive gennemført? Ja, men det er jo nok også lidt svært at forestille sig, at en flertalsregering skulle gennemføre al Parti_E's politik","GQV1P2A6,PCIEWQQM"
563,106914,evasion,"men det er jo nok også lidt svært at forestille sig, at en flertalsregering skulle gennemføre al Parti_E's politik","GQV1P2A6,XA2J3CRV"
564,106915,answer,"Jeg sagde allerede den dag, partiet blev stiftet, at Arnepensionen sådan set ikke var noget, der var vokset i min have, men omvendt kan jeg godt se fornuften i, at man, hvis man har arbejdet i rigtig mange år, så kan trække sig tilbage et par år før – det har jeg ikke ondt af.","X8ONC7FW,DIPTZ1WV"
565,106917,answer,"og så tror jeg måske ikke lige, at det er nu her, man skal opprioritere samarbejdet med Kina på det strategiske plan. Jeg vil i hvert fald sige, at det ikke er noget, jeg kommer til at presse på for.","FEG68TDY,3W55WS04"
566,106920,answer,"Nej, og jeg er glad for, at Taleren bringer det her op. For jeg synes, det vil være enormt frustrerende og forkert på alle planer, hvis det er, at vi ikke undersøger den her sag grundigere. Det, regeringen lægger op til, er bare, at man skal undersøge årsagerne til hjemsendelsen. Men det har vi fået undersøgt en gang.","5PIQCGDC,X8ONC7FW"
567,106920,answer,"Ja, det er i hvert fald en udfordring for tilliden til vores folkestyre, hvis et flertal herinde generelt bestemmer sig for, at man ikke skal ændre offentlighedsloven, så der er mere åbenhed – at man skal lave sådan nogle pseudoundersøgelser med nogle kommissioner, der skal undersøge det, der ikke er særlig interessant at undersøge, eller hvis man generelt på forskellig vis bliver enige om, at man skal lade folkestyret lukke sig om sig selv.","5PIQCGDC,TMOFL9OS"
568,106923,answer,"Altså, jeg tror, at hvis man kunne starte Danmark forfra på et blankt stykke papir, var man jo endt med den model, som Taleren skitserer. Nu er virkeligheden jo bare den, at størstedelen af børnehaverne, sygehusene osv. osv. er offentlige","0XG4V7HF,3W55WS04"
569,106923,answer,"de er kommunalt drevet eller drevet af regionerne, staten, eller hvad det nu er for et område. Så hvis man bare nedlagde dem fra den ene dag til den anden, ville vi jo mangle dem. Så det første skridt er jo at sige, at de bliver selvejende institutioner, der har de samme frihedsgrader som private, men til gengæld holder vi ikke hånden over dem.","0XG4V7HF,3W55WS04"
570,106923,answer,"ambitionen må da være, at de offentlige institutioner, der leverer velfærd, bliver til selvejende institutioner, der har de samme frihedsgrader som private institutioner, og så må borgernes frie valg jo afgøre, hvilke der skal bestå, og hvilke der ikke skal","FEG68TDY,3W55WS04"
571,106923,answer,"Så det første skridt er jo at sige, at de bliver selvejende institutioner, der har de samme frihedsgrader som private, men til gengæld holder vi ikke hånden over dem. Hvis borgerne fravælger dem, går de jo konkurs og må lukke og slukke, for velfærd handler om borgernes bedste og ikke om hele tiden bare at tilgodese KL og den offentlige fagbevægelse.","FEG68TDY,3W55WS04"
572,106924,answer,"Altså, de frie markedskræfter har jo deres begrænsninger. Lad mig starte med at bekræfte det. Der er jo masser af ting, der er vigtige i tilværelsen, som man ikke kan købe for penge","X8ONC7FW,DIPTZ1WV"
573,106925,answer,"Ja, det vil vi bestemt. Det er jo vigtigt at have sådan nogle som Klimarådet, der ikke nødvendigvis altid siger det, man har lyst til at høre, og der skal findes penge for 2024","FEG68TDY,3W55WS04"
574,106925,answer,"Så jeg går gerne ind i et rum, hvor vi ser på, om vi kan gøre noget mere hurtigere, og hvordan vi kan gøre det på en fornuftig måde. Så hvis det er det, der sådan er tilgangen, er jeg helt med, men det kommer selvfølgelig an på indholdet, det er jo klart.","FEG68TDY,3W55WS04"
575,106926,answer,"Det kan i hvert fald anspore Parti_D til at anerkende rigtigheden af, at der er sat penge af til domstolene. Altså, jeg tænker, at vi i Folketinget langt hen ad vejen bærer et fælles ansvar for den udvikling, der har været gennem mange år. Der er simpelt hen for stort et pres. Vi har jo lavet nogle meget succesfulde lovgivninger, der har taget mange af vores dybt kriminelle væk fra gaden og ind i fængslerne, og nu er der så en kæmpe pukkel, jo ikke mindst på det civile område. Det holder ikke, så det er vi enige i.","T4XQCNVT,EN4AMWYO"
576,106926,evasion,"Vi synes måske egentlig mere, at det, vi vil fokusere kræfterne på, er at komme i gang med at tale jobcenter og med at tale frisættelse af den offentlige sektor, og vi har også talt om at lave deciderede aftaler om domstolene. Én ting er pengene, en anden ting er, hvordan vi laver en forligspraksis, som jo faktisk er et nybrud, omkring det.","T4XQCNVT,EN4AMWYO"
577,106927,answer,"Så kan en del af det at styrke uddannelserne jo være at kigge på vores erhvervsuddannelser og se, om vi kunne styrke noget der, gøre det mere interessant.","3W55WS04,QLQE68OW"
578,106927,answer,"Så kan en del af det at styrke uddannelserne jo være at kigge på vores erhvervsuddannelser og se, om vi kunne styrke noget der, gøre det mere interessant.","3W55WS04,H3RLK3KQ"
579,106927,answer,"Så kan en del af det at styrke uddannelserne jo være at kigge på vores erhvervsuddannelser og se, om vi kunne styrke noget der, gøre det mere interessant.","QLQE68OW,H3RLK3KQ"
580,106927,evasion,"Men når vi vil dimensionere og beskære med 10 pct., er det selvfølgelig, fordi vi også har en holdning om, at der er rigtig mange unge mennesker, der går på universitetet, og for mange af dem uddanner sig til arbejdsløshed.","3W55WS04,QLQE68OW"
581,106927,evasion,"Men når vi vil dimensionere og beskære med 10 pct., er det selvfølgelig, fordi vi også har en holdning om, at der er rigtig mange unge mennesker, der går på universitetet, og for mange af dem uddanner sig til arbejdsløshed.","3W55WS04,H3RLK3KQ"
582,106927,evasion,"Jeg mener, der ligger gode elementer i det forslag, der er, med bl.a. erhvervskandidaten. Men når vi vil dimensionere og beskære med 10 pct., er det selvfølgelig, fordi vi også har en holdning om, at der er rigtig mange unge mennesker, der går på universitetet, og for mange af dem uddanner sig til arbejdsløshed.","QLQE68OW,H3RLK3KQ"
583,106930,attack,"Men det er jo en del af aftalen. Altså, det er en del af aftalen, at man vil afsøge Vadehavet – Vadehavet! – som et muligt sted at opstille 450 m høje kæmpe vindmøller. Hvordan kan man overhovedet få den tanke og så kalde sig Parti_D? Jeg forstår det ikke. For mig er vores naturarv mindst lige så vigtig som vores kulturarv. Og jeg troede, at det var sådan nogle CBS-liberalister, der kunne finde på at kapitalisere det, som vi er givet i arv, og dermed fjerne en arv fra kommende generationer. Hvordan kan man få den tanke?","T4XQCNVT,EN4AMWYO"
584,106930,evasion,"Vi ser en kæmpe mulighed rundtom i verden, i Indien og andre steder, for eksporteventyr, og så må vi selvfølgelig se på, hvor de her møller kan stå.","T4XQCNVT,TMOFL9OS"
585,106930,evasion,"Vi ser en kæmpe mulighed rundtom i verden, i Indien og andre steder, for eksporteventyr, og så må vi selvfølgelig se på, hvor de her møller kan stå. Vi kan jo ikke udvikle dem og så sige, at vi ikke vil have dem stående nogen steder. Hvor de så skal være, må vi jo så drøfte","T4XQCNVT,EN4AMWYO"
586,106930,evasion,"det skal jeg ikke gøre mig til professor eller klog i. Men vi skal selvfølgelig stadig væk beskytte vores natur, samtidig med at vi finder de rigtige steder.","T4XQCNVT,EN4AMWYO"
587,106930,evasion,"Der kigges jo på flere muligheder, og uden sammenligning i øvrigt kan jeg godt huske debatten om det første testcenter i Østerild, hvor der jo var kæmpe protester – folk ville ikke væk fra skoven, og politiet måtte fjerne folk – over, at det var en stor ødelæggelse af det område, men det har jo vist sig at blive helt anderledes, hvis man kigger på det i dag.","T4XQCNVT,TMOFL9OS"
588,106930,evasion,"Nu skal vi skille tingene ad. Nu er der en screening, og så må vi se, hvor der er en mulighed. Vi vil jo allesammen gerne have den vedvarende energi, og vi vil gerne have en eksportsektor, altså en vindmølleindustri, der eksporterer for rigtig, rigtig mange penge, og så er vi også nødt til at acceptere, at der jo skal være testcentre nogle steder for at kunne teste de her store møller.","TMOFL9OS,EN4AMWYO"
589,106936,answer,"Vi har ikke haft lejlighed til at diskutere det, men det vil jeg bestemt ikke afvise at vi vil støtte.","GQV1P2A6,PCIEWQQM"
590,106936,answer,"Vi har ikke haft lejlighed til at diskutere det, men det vil jeg bestemt ikke afvise at vi vil støtte.","GQV1P2A6,XA2J3CRV"
591,106936,answer,"Jeg er hundrede procent enig i analysen, og jeg ser ikke noget vigtigere mål med hele den velfærdsreform, der lægges op til, end at prioritere netop de børn","GQV1P2A6,XA2J3CRV"
592,106936,answer,"Vi har ikke haft lejlighed til at diskutere det, men det vil jeg bestemt ikke afvise at vi vil støtte.","PCIEWQQM,XA2J3CRV"
593,106944,evasion,"Først og fremmest vil jeg mene, at der er andre bureaukratiske udfordringer end lige det at få flere vindmøller op","5F0GOPY8,V8LMMQZN"
594,106944,evasion,"når man laver løsninger og samtænker kriserne, så løser man også flere dagsordener på en gang frem for først at løse den ene og så finde ud af, at der faktisk var et problem i forhold til en anden dagsorden. Så hvis man har det dilemma, har man ikke fundet den rigtige løsning.","5F0GOPY8,V8LMMQZN"
595,106952,answer,"Det at sikre en nemmere adgang til kræftpakker, også i Danmark, når der er brug for det, det at sikre, at det behov, der er i det grønlandske sundhedsvæsen, ligesom er noget, man efterkommer i Danmark, er i hvert fald et godt sted at starte.","T4XQCNVT,EN4AMWYO"
596,106952,answer,"Hjertepatienter er den andenstørste gruppe, som vi har i Grønland af patienter, og derudover ved jeg, at der er rigtig mange grønlandske børn, som kommer fra Grønland til Danmark frivilligt, fordi de får bedre hjælp i Danmark, end de gør i Grønland.","T4XQCNVT,TMOFL9OS"
597,106952,answer,"Det er jo særlig specialområderne, kan man sige. Hjertepatienter er den andenstørste gruppe, som vi har i Grønland af patienter, og derudover ved jeg, at der er rigtig mange grønlandske børn, som kommer fra Grønland til Danmark frivilligt, fordi de får bedre hjælp i Danmark, end de gør i Grønland. Så jeg synes, børneområdet er et område, man er nødt til at være særlig opmærksom på. Men vi er i hvert fald åbne for en dialog om de konkrete ting.","T4XQCNVT,EN4AMWYO"
598,106952,answer,"Hjertepatienter er den andenstørste gruppe, som vi har i Grønland af patienter, og derudover ved jeg, at der er rigtig mange grønlandske børn, som kommer fra Grønland til Danmark frivilligt, fordi de får bedre hjælp i Danmark, end de gør i Grønland.","TMOFL9OS,EN4AMWYO"
599,106952,evasion,"Som tidligere nævnt i debatten er dødeligheden i Grønland lige nu dobbelt så høj, som den er i Danmark, og det tror jeg handler rigtig meget om den tidlige opsporing.","TMOFL9OS,EN4AMWYO"
600,108229,answer,"Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","5PIQCGDC,H3RLK3KQ"
601,108229,answer,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet. Det, vi ser i dag, er jo en midlertidig grænsekontrol, som ikke har den fornødne effekt, men som samtidig generer en masse mennesker, der bor i området. Jeg er fuldstændig overbevist om, at man kan gøre det lettere for de pendlere, der bor i området, og samtidig gøre det umuligt for migranter at komme ind og søge asyl og meget, meget svært for kriminelle at komme ind og dermed også svært for kriminelle at rejse ud af Danmark.","5PIQCGDC,T4XQCNVT"
602,108229,answer,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.","5PIQCGDC,H3RLK3KQ"
603,108229,answer,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.","5PIQCGDC,PCIEWQQM"
604,108229,answer,"Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","5PIQCGDC,H3RLK3KQ"
605,108229,answer,"Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent.","5PIQCGDC,PCIEWQQM"
606,108229,answer,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.","H3RLK3KQ,PCIEWQQM"
607,108229,self_promotion,"Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen.","5PIQCGDC,H3RLK3KQ"
608,108683,answer,"it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse","T4XQCNVT,PCIEWQQM"
609,108683,answer,"Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.","T4XQCNVT,H3RLK3KQ"
610,108683,answer,"det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.","T4XQCNVT,PCIEWQQM"
611,108683,answer,"Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.","H3RLK3KQ,PCIEWQQM"
612,108683,answer,Det kunne man sagtens.,"H3RLK3KQ,PCIEWQQM"
613,112254,evasion,"Jeg tror ikke, jeg vil stå her på Folketingets talerstol og udtale mig om, hvorvidt Spørgeren er naiv eller ikke er naiv.","TMOFL9OS,H3RLK3KQ"
614,112263,answer,"Vi vil generelt gerne have flere til at gøre tjeneste i det danske forsvar, og det kræver bl.a., at de har nogle kontorer deroppe, og at man fra grønlandsk side ikke modarbejder det, når der f.eks. er et forslag om, at man kan blive afprøvet til session i det danske forsvar. Det synes jeg er rigtig ærgerligt, for det modvirker, at flere kunne gøre tjeneste i forsvaret, hvilket ellers ville være godt for dem og godt for sammenholdet i rigsfællesskabet.","I65KPX5S,TMOFL9OS"
615,112263,self_promotion,"Jeg kan huske, at jeg, da vi med Forsvarsudvalget var oppe at besøge Nordøstgrønland for et par års siden, så netop spurgte til, hvorfor der ikke er flere grønlændere, der gør tjeneste i Siriuspatruljen.","I65KPX5S,TMOFL9OS"
616,113205,answer,"Men det er ildsjælene. Hvis vi kan finde ud af at klone ildsjæle, kommer vi i mål. Og en måde at klone dem på er jo dybest set at få bremset det der med, at vi rent faktisk flytter hurtigere til byerne, end vi flytter ud af dem. Og der kommer vi tilbage til alle de andre løsningsforslag. Lad os nu gøre det attraktivt at bo derude, både økonomisk, men også bare i den praktiske del af det at være voksende familie derude. Lad os finde en måde at transportere folk på.","XA2J3CRV,5PIQCGDC"
617,113205,attack,"Nu ved jeg, at ordføreren selv har seks af dem.","5PIQCGDC,H3RLK3KQ"
618,114401,attack,"Har man tænkt sig at rulle den skattelettelse tilbage, så social- og sundhedsassistenter og -hjælpere i Danmark skal betale højere skat?","FEG68TDY,3W55WS04"
619,114401,self_promotion,"Men det største løft af psykiatrien, der nogen sinde er faciliteret politisk, er faciliteret under den her regering – mere end 3 mia. kr. om året.","FEG68TDY,3W55WS04"
620,114403,evasion,"Det, vi har et ønske om i regeringen, er jo at få afdækket den her sag, herunder om der skulle være foretaget usaglige hensyn. Der er så sendt et lovforslag i høring. Det er justitsministeren, der ressortmæssigt er ansvarlig for det. Hvis der er en diskussion omkring et konkret lovforslag, skal man altså tage det med justitsministeren.","PCIEWQQM,XA2J3CRV"
621,114403,evasion,"Min holdning er meget klar: Man kan stole fuldstændig på myndighederne i Danmark, og det har man i øvrigt kunnet i hele det her forløb. Jeg har meget, meget stor tillid til de danske efterretningstjenester. Det gælder både Politiets Efterretningstjeneste og Forsvarets Efterretningstjeneste. Jeg synes sådan set også, at det har været vigtigt at få det understreget, for andre har antydet noget andet. Så har regeringen et ønske om, at vi får afdækket sagen, og så er der nogle spørgsmål til et konkret lovforslag, og dem skal man altså rette til den ansvarlige minister.","PCIEWQQM,XA2J3CRV"
622,114404,answer,"eg tror, at der er en misforståelse i, at nogle i regeringen, inklusive mig selv, skulle være imod, at private aktører kan arbejde på ældreområdet. Jeg er ikke modstander af det, overhovedet ikke. Jeg tror, at private aktører kan bidrage med noget","0XG4V7HF,3W55WS04"
623,114404,answer,"For os handler det jo om at få den enkelte ældre i centrum, og det gælder også, når det handler om helhedspleje. Det er jo sådan set det, der er hele tankegangen i helhedsplejen.","0XG4V7HF,FEG68TDY"
624,114404,answer,"For os handler det jo om at få den enkelte ældre i centrum, og det gælder også, når det handler om helhedspleje. Det er jo sådan set det, der er hele tankegangen i helhedsplejen.","0XG4V7HF,3W55WS04"
625,114404,answer,"Jeg ved ikke, om der er nogen, der spænder ben for friplejehjem. Jeg er selv glad for, at vi har friplejehjem, ligesom jeg er glad for, at vi har selvejende institutioner, og at vi har en masse gode offentlige plejehjem. Det, vi er optaget af, er jo, at man selvfølgelig skal kunne vælge det plejehjem, man gerne vil på, men også, at vi i øvrigt har gode plejehjem i hele Danmark.","0XG4V7HF,3W55WS04"
626,114404,answer,"For os handler det jo om at få den enkelte ældre i centrum, og det gælder også, når det handler om helhedspleje. Det er jo sådan set det, der er hele tankegangen i helhedsplejen.","FEG68TDY,3W55WS04"
627,114404,evasion,"For det første er det dejligt, at der er et borgerligt parti, der har tænkt sig at gå ind i diskussionen omkring ældreområdet. Det tror jeg da også at vores ældre i Danmark er meget, meget glade for. Det her er jo kernen i vores velfærdssamfund, nemlig at vi kan se ind i en alderdom, hvor vi er trygge, og hvor vi jo i øvrigt som pårørende er sikre på, at der er den pleje og den omsorg, der skal til","0XG4V7HF,FEG68TDY"
628,114404,evasion,"Det her er jo kernen i vores velfærdssamfund, nemlig at vi kan se ind i en alderdom, hvor vi er trygge, og hvor vi jo i øvrigt som pårørende er sikre på, at der er den pleje og den omsorg, der skal til.","FEG68TDY,3W55WS04"
629,114404,evasion,Men jeg glæder mig til samarbejdet.,"FEG68TDY,3W55WS04"
630,114404,self_promotion,"Nu var jeg selv på to offentlige, kommunale plejehjem i fredags, som fungerede fantastisk, og hvor der var rigtig gode oplevelser","0XG4V7HF,FEG68TDY"
631,114404,self_promotion,"Nu var jeg selv på to offentlige, kommunale plejehjem i fredags, som fungerede fantastisk, og hvor der var rigtig gode oplevelser","0XG4V7HF,3W55WS04"
632,114404,self_promotion,"Nu var jeg selv på to offentlige, kommunale plejehjem i fredags, som fungerede fantastisk, og hvor der var rigtig gode oplevelser.","FEG68TDY,3W55WS04"
633,114405,attack,"Men det, som statsministeren ikke fik nævnt, var jo den søndagsgave, som man gav pensionisterne i søndags, nemlig at regeringen opsiger et forlig, sådan at man kan snuppe 700 mio. kr. op af lommen på danske pensionister, som de ellers skulle have haft.","X8ONC7FW,DIPTZ1WV"
634,114405,evasion,"Altså, folkepensionen er lige blevet opreguleret med, hvis jeg husker ret, 3,5 pct., og vi har netop indgået en aftale om at forhøje ældrechecken med knap 5.000 kr. om året. Så er der en teknisk diskussion,","X8ONC7FW,DIPTZ1WV"
635,114405,evasion,"Altså, folkepensionen er lige blevet opreguleret med, hvis jeg husker ret, 3,5 pct., og vi har netop indgået en aftale om at forhøje ældrechecken med knap 5.000 kr. om året. Så er der en teknisk diskussion, i forbindelse med at bededag bortfalder, hvor det jo er vigtigt at sige, at dem, der går på arbejde, skal levere en ekstra arbejdsdag, men der er ikke noget, der bliver anderledes for landets folkepensionister.","X8ONC7FW,92WQXVXF"
636,114405,evasion,"Altså, folkepensionen er lige blevet opreguleret med, hvis jeg husker ret, 3,5 pct., og vi har netop indgået en aftale om at forhøje ældrechecken med knap 5.000 kr. om året. Så er der en teknisk diskussion,","DIPTZ1WV,92WQXVXF"
637,114405,self_promotion,"Altså, vi har jo netop – og det er jo i øvrigt med spørgerens eget parti – indgået en aftale om at hæve ældrechecken med knap 5.000 kr. om året. Det er en rigtig, rigtig vigtig politisk beslutning","DIPTZ1WV,92WQXVXF"
638,114406,attack,"Nu gik mit spørgsmål på, at der står i klimaloven, at vi faktisk skal reducere med et gennemsnit over 3 år, og regeringen alligevel imod Klimarådets anbefalinger og vurderinger siger, at det gør den ikke, og at den kun tager det i 2025 ved at indføre et tiltag i et år og tage det væk igen, så er det jo ikke nogen selvfølge, at vi bliver ved med at ligge i toppen af de internationale opgørelser, hvis ikke vi tager vores egen lovgivning alvorligt","T4XQCNVT,X8ONC7FW"
639,114406,attack,"at den kun tager det i 2025 ved at indføre et tiltag i et år og tage det væk igen, så er det jo ikke nogen selvfølge, at vi bliver ved med at ligge i toppen af de internationale opgørelser, hvis ikke vi tager vores egen lovgivning alvorligt.","T4XQCNVT,PK7GC1W8"
640,114406,attack,"Der tænkte jeg jo, at nu har jeg chancen for måske at overbevise statsministeren om at gå lidt mere helhjertet ind i klimakampen.","X8ONC7FW,5PIQCGDC"
641,114406,attack,"Kunne det være en anledning til, at man faktisk følger klimaloven og de anbefalinger, der kommer fra alle eksperter?","X8ONC7FW,PK7GC1W8"
642,114406,evasion,"Jeg synes måske, vi skylder her at sige, for det er mit indtryk, at ikke alle danskere har hørt det, at vi netop i forbindelse med COP'en er blevet kåret til at være det land i verden, der gør mest for klimaet.","TMOFL9OS,X8ONC7FW"
643,114406,evasion,"Jeg synes måske, vi skylder her at sige, for det er mit indtryk, at ikke alle danskere har hørt det, at vi netop i forbindelse med COP'en er blevet kåret til at være det land i verden, der gør mest for klimaet.","TMOFL9OS,5PIQCGDC"
644,114406,evasion,"Jeg synes måske, vi skylder her at sige, for det er mit indtryk, at ikke alle danskere har hørt det, at vi netop i forbindelse med COP'en er blevet kåret til at være det land i verden, der gør mest for klimaet.","TMOFL9OS,PK7GC1W8"
645,114406,evasion,"ikke fordi det betyder, at vi så skal hvile på laurbærrene og ikke gøre mere – det ser vi jo også med det, regeringen foreslår bl.a. på dieselområdet – men fordi det da er ret fantastisk, at når ngo'ere over hele verden, som jeg forstår det, ser på, hvilket land der gør mest, så når de frem til, at det er Danmark.","TMOFL9OS,X8ONC7FW"
646,114406,evasion,"ikke fordi det betyder, at vi så skal hvile på laurbærrene og ikke gøre mere – det ser vi jo også med det, regeringen foreslår bl.a. på dieselområdet – men fordi det da er ret fantastisk, at når ngo'ere over hele verden, som jeg forstår det, ser på, hvilket land der gør mest, så når de frem til, at det er Danmark.","TMOFL9OS,5PIQCGDC"
647,114406,evasion,"Men det er jo ikke sådan, at det er ét element, der gør, om vi lever op til 2025-målet. Det er jo kombineret af rigtig mange handlinger og rigtig mange politiske beslutninger igennem årene, at vi nu kan sige til danskerne, at vi kommer til at leve op til 2025-målet, hvad vi skal","T4XQCNVT,X8ONC7FW"
648,114406,evasion,"Men det er jo ikke sådan, at det er ét element, der gør, om vi lever op til 2025-målet. Det er jo kombineret af rigtig mange handlinger og rigtig mange politiske beslutninger igennem årene, at vi nu kan sige til danskerne, at vi kommer til at leve op til 2025-målet, hvad vi skal","T4XQCNVT,PK7GC1W8"
649,114406,evasion,men det er jo entydigt godt.,"T4XQCNVT,X8ONC7FW"
650,114406,evasion,"Som jeg forstår det, opgør man det efter en helt almindelig gængs metode. Jeg synes måske, vi skylder her at sige, for det er mit indtryk, at ikke alle danskere har hørt det, at vi netop i forbindelse med COP'en er blevet kåret til at være det land i verden, der gør mest for klimaet. Det kunne vi jo godt dvæle ved et øjeblik","X8ONC7FW,5PIQCGDC"
651,114406,evasion,"Jeg synes måske, vi skylder her at sige, for det er mit indtryk, at ikke alle danskere har hørt det, at vi netop i forbindelse med COP'en er blevet kåret til at være det land i verden, der gør mest for klimaet. Det kunne vi jo godt dvæle ved et øjeblik","X8ONC7FW,PK7GC1W8"
