Unnamed: 0,debate_unit_id,label,annotator_1,annotator_2,span_1,span_2,dice,contained
2852,108229,answer,5PIQCGDC,H3RLK3KQ,"Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.",0.198019801980198,False
2853,108229,answer,5PIQCGDC,H3RLK3KQ,"Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.",0.8188976377952756,True
2854,108229,answer,5PIQCGDC,PCIEWQQM,"Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.",0.2095238095238095,False
2855,108229,answer,5PIQCGDC,PCIEWQQM,"Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent.",0.8888888888888888,True
2856,108229,answer,T4XQCNVT,H3RLK3KQ,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet. Det, vi ser i dag, er jo en midlertidig grænsekontrol, som ikke har den fornødne effekt, men som samtidig generer en masse mennesker, der bor i området. Jeg er fuldstændig overbevist om, at man kan gøre det lettere for de pendlere, der bor i området, og samtidig gøre det umuligt for migranter at komme ind og søge asyl og meget, meget svært for kriminelle at komme ind og dermed også svært for kriminelle at rejse ud af Danmark. Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen. Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.",0.4347826086956521,True
2857,108229,answer,T4XQCNVT,H3RLK3KQ,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet. Det, vi ser i dag, er jo en midlertidig grænsekontrol, som ikke har den fornødne effekt, men som samtidig generer en masse mennesker, der bor i området. Jeg er fuldstændig overbevist om, at man kan gøre det lettere for de pendlere, der bor i området, og samtidig gøre det umuligt for migranter at komme ind og søge asyl og meget, meget svært for kriminelle at komme ind og dermed også svært for kriminelle at rejse ud af Danmark. Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen. Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.",0.3880597014925373,True
2858,108229,answer,T4XQCNVT,H3RLK3KQ,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet. Det, vi ser i dag, er jo en midlertidig grænsekontrol, som ikke har den fornødne effekt, men som samtidig generer en masse mennesker, der bor i området. Jeg er fuldstændig overbevist om, at man kan gøre det lettere for de pendlere, der bor i området, og samtidig gøre det umuligt for migranter at komme ind og søge asyl og meget, meget svært for kriminelle at komme ind og dermed også svært for kriminelle at rejse ud af Danmark. Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen. Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.",0.2625,False
2859,108229,answer,T4XQCNVT,PCIEWQQM,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet. Det, vi ser i dag, er jo en midlertidig grænsekontrol, som ikke har den fornødne effekt, men som samtidig generer en masse mennesker, der bor i området. Jeg er fuldstændig overbevist om, at man kan gøre det lettere for de pendlere, der bor i området, og samtidig gøre det umuligt for migranter at komme ind og søge asyl og meget, meget svært for kriminelle at komme ind og dermed også svært for kriminelle at rejse ud af Danmark. Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen. Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.",0.4347826086956521,True
2860,108229,answer,T4XQCNVT,PCIEWQQM,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet. Det, vi ser i dag, er jo en midlertidig grænsekontrol, som ikke har den fornødne effekt, men som samtidig generer en masse mennesker, der bor i området. Jeg er fuldstændig overbevist om, at man kan gøre det lettere for de pendlere, der bor i området, og samtidig gøre det umuligt for migranter at komme ind og søge asyl og meget, meget svært for kriminelle at komme ind og dermed også svært for kriminelle at rejse ud af Danmark. Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen. Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent.",0.2976190476190476,False
2861,108229,answer,H3RLK3KQ,PCIEWQQM,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.","Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.",1.0,True
2862,108229,answer,H3RLK3KQ,PCIEWQQM,"Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.","Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent.",0.2444444444444444,False
2863,108229,answer,H3RLK3KQ,PCIEWQQM,"Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.",0.5357142857142857,False
2864,108229,answer,H3RLK3KQ,PCIEWQQM,"Så ja, vi ønsker en permanent grænsekontrol, og vi ønsker, at der deri også ligger en løsning på, hvordan man håndterer spørgsmålet for de mennesker, der bor i grænselandet.","Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent.",0.2093023255813953,False
2865,108229,answer,H3RLK3KQ,PCIEWQQM,"Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","Ja, det er det, og det sagde jeg sådan set også i valgkampen. Det er helt afgørende, at vi får en permanent grænsekontrol, og at vi dermed også får en smidigere løsning for de mennesker, der bor i grænselandet.",0.1951219512195122,False
2866,108229,answer,H3RLK3KQ,PCIEWQQM,"Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","Jamen der er forskel på permanent grænsekontrol og så hermetisk lukkede grænser. Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989. Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent.",0.6607142857142857,False
2867,108229,evasion,T4XQCNVT,PCIEWQQM,"Altså, danskerne skal kunne rejse ud, og folk, der har ret til at være i Danmark, skal kunne rejse ind. Men det skal ikke være en ret at komme hertil og søge asyl, og de mennesker, der kommer til grænsen, og som ikke har ret til at komme ind i Danmark, skal stoppes ved grænsen, og den ordning skal være permanent. Den skal ikke forhandles fra år til år eller hvert halve år, eller hvor ofte man nu kan finde på den slags.","Jeg er jo meget, meget enig i, at vi skal have en smidig grænsekontrol. Det er jo netop derfor, at det, jeg har stået og forsvaret, er nogle kloge løsninger, hvor man bruger moderne teknologi og stadig fastholder en kontrol med grænsen.",0.1590909090909091,False
2868,108229,self_promotion,5PIQCGDC,H3RLK3KQ,"Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen.","Vi har jo stået fadder til det forslag, som er blevet til virkelighed nu, nemlig at vi har en udrejsekontrol i Danmark. Det har vi, og det har vi foreslået og fået indført, fordi vi jo ser et problem i, at der også er tyvekoster, der bliver fragtet ud af Danmark, uden at det har konsekvens, og uden at nogen bliver stoppet ved grænsen.",1.0,True
2869,108229,stretch,T4XQCNVT,PCIEWQQM,"Jeg tror ikke, der er ét parti i Folketinget, der ønsker hermetisk lukkede grænser. Det ville jo svare til Østtyskland frem til 1989.","Jeg er fuldstændig overbevist om, at man kan gøre det lettere for de pendlere, der bor i området, og samtidig gøre det umuligt for migranter at komme ind og søge asyl og meget, meget svært for kriminelle at komme ind og dermed også svært for kriminelle at rejse ud af Danmark.",0.1403508771929824,False
2870,108230,answer,XA2J3CRV,H3RLK3KQ,"Helt konkret har vi som en del af den her videreførelse af grænsekontrollen mod Tyskland indrettet det sådan, at man har en kapacitet til med få timers varsel at kunne lukke grænsen enten helt eller delvis efter behov. Hvis der kommer det scenarie, Spørgeren taler om, hvor der skulle stå x antal tusind asylansøgere, som gerne vil ind i Danmark, og man har lukket grænsen, så er det på det tidspunkt også en politioperation, og der må det jo bero på konkrete vurderinger af, hvad man så vil gøre i den situation, i forhold til om de migranter, der så i det tilfælde, kan jeg næsten regne ud, er vandret gennem Tyskland uden at indgive en asylansøgning – nogle af dem har måske indgivet en asylansøgning – skal have lov til at indgive en asylansøgning i Danmark, eller om man må sige: Nu befinder I jer i Tyskland, så I må indgive jeres asylansøgning dér. Det må bero på en konkrete vurdering og den historik, der ligger forud for den vandring, der må være sket.","Helt konkret har vi som en del af den her videreførelse af grænsekontrollen mod Tyskland indrettet det sådan, at man har en kapacitet til med få timers varsel at kunne lukke grænsen enten helt eller delvis efter behov.",0.4689655172413793,True
2871,108230,answer,XA2J3CRV,H3RLK3KQ,"Helt konkret har vi som en del af den her videreførelse af grænsekontrollen mod Tyskland indrettet det sådan, at man har en kapacitet til med få timers varsel at kunne lukke grænsen enten helt eller delvis efter behov. Hvis der kommer det scenarie, Spørgeren taler om, hvor der skulle stå x antal tusind asylansøgere, som gerne vil ind i Danmark, og man har lukket grænsen, så er det på det tidspunkt også en politioperation, og der må det jo bero på konkrete vurderinger af, hvad man så vil gøre i den situation, i forhold til om de migranter, der så i det tilfælde, kan jeg næsten regne ud, er vandret gennem Tyskland uden at indgive en asylansøgning – nogle af dem har måske indgivet en asylansøgning – skal have lov til at indgive en asylansøgning i Danmark, eller om man må sige: Nu befinder I jer i Tyskland, så I må indgive jeres asylansøgning dér. Det må bero på en konkrete vurdering og den historik, der ligger forud for den vandring, der må være sket.","Det er da klart, at der også er et politisk ansvar",0.0826446280991735,False
2872,108230,answer,XA2J3CRV,H3RLK3KQ,"Det er da klart, at der også er et politisk ansvar, men hvis der i den konkrete situation på den konkrete dag bliver truffet en politisk beslutning her i Folketinget om, at nu beder vi politiet om at eksekvere det, vi har kapacitet til, nemlig at lukke grænsen helt, så må det jo også bero på en politifaglig vurdering af, hvordan man så skal håndtere den situation konkret nede ved grænsen, selvfølgelig i overensstemmelse med det, der er både regeringens og Folketingets beslutning i øvrigt.","Helt konkret har vi som en del af den her videreførelse af grænsekontrollen mod Tyskland indrettet det sådan, at man har en kapacitet til med få timers varsel at kunne lukke grænsen enten helt eller delvis efter behov.",0.268041237113402,False
2873,108230,answer,XA2J3CRV,H3RLK3KQ,"Det er da klart, at der også er et politisk ansvar, men hvis der i den konkrete situation på den konkrete dag bliver truffet en politisk beslutning her i Folketinget om, at nu beder vi politiet om at eksekvere det, vi har kapacitet til, nemlig at lukke grænsen helt, så må det jo også bero på en politifaglig vurdering af, hvordan man så skal håndtere den situation konkret nede ved grænsen, selvfølgelig i overensstemmelse med det, der er både regeringens og Folketingets beslutning i øvrigt.","Det er da klart, at der også er et politisk ansvar",0.2465753424657534,True
2874,108683,answer,T4XQCNVT,H3RLK3KQ,"Når jeg skriver det her i min tale, er det, fordi bl.a. it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse","Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.",0.2772277227722772,False
2875,108683,answer,T4XQCNVT,H3RLK3KQ,"Når jeg skriver det her i min tale, er det, fordi bl.a. it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse",Det kunne man sagtens.,0.0983606557377049,False
2876,108683,answer,T4XQCNVT,PCIEWQQM,"Når jeg skriver det her i min tale, er det, fordi bl.a. it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse","it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse",0.9245283018867924,True
2877,108683,answer,T4XQCNVT,PCIEWQQM,"Når jeg skriver det her i min tale, er det, fordi bl.a. it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse","det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.",0.3050847457627119,False
2878,108683,answer,T4XQCNVT,PCIEWQQM,"Når jeg skriver det her i min tale, er det, fordi bl.a. it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse",Det kunne man sagtens.,0.0983606557377049,False
2879,108683,answer,T4XQCNVT,H3RLK3KQ,"det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.","Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.",0.8380952380952381,True
2880,108683,answer,T4XQCNVT,H3RLK3KQ,"det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.",Det kunne man sagtens.,0.0,False
2881,108683,answer,T4XQCNVT,PCIEWQQM,"det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.","it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse",0.2909090909090909,False
2882,108683,answer,T4XQCNVT,PCIEWQQM,"det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.","det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.",1.0,True
2883,108683,answer,T4XQCNVT,PCIEWQQM,"det er ikke meningen, at vi skal spare penge på at lave digitale løsninger, så borgerne skal tale med en computer i stedet for en medarbejder i plejesektoren. Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.",Det kunne man sagtens.,0.0,False
2884,108683,answer,T4XQCNVT,H3RLK3KQ,"Det kunne man sagtens. Vi har ikke lagt os fast på, om det skal være et selvstændigt fag eller en projektuge, eller om de eksisterende fag bare skal have noget mere teknologifokus. Det kunne også være en mulighed. Jeg tror bare, det er vigtigt, at vi sikrer, at det sker. Det kræver f.eks., at lærerne har de digitale kompetencer, som de også skal lære fra sig. Det kunne også være, man kunne inddrage virksomheder, ligesom man i uge 6 inkluderer Sex & Samfund, tror jeg det er, så man på den måde kunne hente inspiration udefra, hvis læreren ikke selv kan stå for det. Der er mange muligheder, og jeg tror bare, det er vigtigt, at vi gør noget.","Men de borgere, som har lyst til det, fordi det giver dem en større fleksibilitet eller på anden måde en bedre oplevelse af den velfærd, de modtager, skal have lov til det, og de hænder, der så frigøres, kan jo så gå til at hjælpe andre, som ikke ønsker at være en del af den digitalisering.",0.272,False
2885,108683,answer,T4XQCNVT,H3RLK3KQ,"Det kunne man sagtens. Vi har ikke lagt os fast på, om det skal være et selvstændigt fag eller en projektuge, eller om de eksisterende fag bare skal have noget mere teknologifokus. Det kunne også være en mulighed. Jeg tror bare, det er vigtigt, at vi sikrer, at det sker. Det kræver f.eks., at lærerne har de digitale kompetencer, som de også skal lære fra sig. Det kunne også være, man kunne inddrage virksomheder, ligesom man i uge 6 inkluderer Sex & Samfund, tror jeg det er, så man på den måde kunne hente inspiration udefra, hvis læreren ikke selv kan stå for det. Der er mange muligheder, og jeg tror bare, det er vigtigt, at vi gør noget.",Det kunne man sagtens.,0.0941176470588235,True
2886,108683,answer,T4XQCNVT,PCIEWQQM,"Det kunne man sagtens. Vi har ikke lagt os fast på, om det skal være et selvstændigt fag eller en projektuge, eller om de eksisterende fag bare skal have noget mere teknologifokus. Det kunne også være en mulighed. Jeg tror bare, det er vigtigt, at vi sikrer, at det sker. Det kræver f.eks., at lærerne har de digitale kompetencer, som de også skal lære fra sig. Det kunne også være, man kunne inddrage virksomheder, ligesom man i uge 6 inkluderer Sex & Samfund, tror jeg det er, så man på den måde kunne hente inspiration udefra, hvis læreren ikke selv kan stå for det. Der er mange muligheder, og jeg tror bare, det er vigtigt, at vi gør noget.","it-branchen – jeg tror, det var sammen med KL – har været ude at kigge på nogle forskellige cases, som er blevet testet i kommuner rundtomkring i landet, og alene inden for ældreplejen ville man kunne frigøre 2.000 hænder ved de tre cases, som er nævnt i det katalog. Det skal jo ikke være en spareøvelse",0.2769230769230769,False
